GEOID,NAME,pop_total,youth_5_17,youth_10_19,youth_5_17_per_1k,youth_10_19_per_1k,services_ct,transit_stop_ct,services_ct_per_1k_10_19,services_ct_per_1k_5_17
06073000100,Census Tract 1; San Diego County; California,2746.0,360.0,310.0,131.09978150036417,112.89147851420248,7.0,7.0,22.580645161290324,19.444444444444443
06073018101,Census Tract 181.01; San Diego County; California,3416.0,298.0,257.0,87.23653395784544,75.23419203747072,3.0,3.0,11.673151750972762,10.06711409395973
06073018102,Census Tract 181.02; San Diego County; California,2525.0,184.0,88.0,72.87128712871286,34.851485148514854,8.0,8.0,90.9090909090909,43.47826086956522
06073018201,Census Tract 182.01; San Diego County; California,3024.0,470.0,433.0,155.42328042328043,143.18783068783068,12.0,12.0,27.71362586605081,25.53191489361702
06073018202,Census Tract 182.02; San Diego County; California,3520.0,415.0,372.0,117.89772727272728,105.6818181818182,9.0,9.0,24.193548387096776,21.686746987951807
06073018301,Census Tract 183.01; San Diego County; California,889.0,48.0,36.0,53.993250843644546,40.49493813273341,0.0,0.0,0.0,0.0
06073018302,Census Tract 183.02; San Diego County; California,1263.0,64.0,37.0,50.67300079176564,29.295328582739508,0.0,0.0,0.0,0.0
06073018400,Census Tract 184; San Diego County; California,3497.0,154.0,188.0,44.03774663997712,53.76036602802402,20.0,20.0,106.38297872340425,129.87012987012986
06073018504,Census Tract 185.04; San Diego County; California,6775.0,834.0,599.0,123.09963099630995,88.41328413284133,22.0,22.0,36.72787979966611,26.378896882494004
06073018509,Census Tract 185.09; San Diego County; California,5242.0,645.0,618.0,123.04463945059138,117.89393361312476,15.0,15.0,24.271844660194176,23.25581395348837
06073018510,Census Tract 185.10; San Diego County; California,2733.0,580.0,437.0,212.22100256128795,159.89754848152214,20.0,20.0,45.76659038901602,34.48275862068966
06073018511,Census Tract 185.11; San Diego County; California,4394.0,487.0,354.0,110.8329540282203,80.56440600819299,17.0,17.0,48.0225988700565,34.90759753593429
06073018512,Census Tract 185.12; San Diego County; California,3585.0,218.0,147.0,60.80892608089261,41.00418410041841,14.0,14.0,95.23809523809524,64.22018348623853
06073018515,Census Tract 185.15; San Diego County; California,5146.0,825.0,468.0,160.31869413136417,90.94442285270112,18.0,18.0,38.46153846153846,21.818181818181817
06073018516,Census Tract 185.16; San Diego County; California,3957.0,516.0,446.0,130.40181956027294,112.71165024008089,6.0,6.0,13.452914798206278,11.627906976744185
06073018517,Census Tract 185.17; San Diego County; California,4014.0,601.0,494.0,149.7259591429995,123.06925759840558,11.0,11.0,22.267206477732792,18.302828618968388
06073018518,Census Tract 185.18; San Diego County; California,3315.0,517.0,440.0,155.9577677224736,132.73001508295627,11.0,11.0,25.0,21.27659574468085
06073018519,Census Tract 185.19; San Diego County; California,6001.0,1410.0,992.0,234.96083986002333,165.30578236960503,13.0,13.0,13.10483870967742,9.21985815602837
06073018520,Census Tract 185.20; San Diego County; California,5394.0,1041.0,611.0,192.99221357063405,113.27400815721172,9.0,9.0,14.729950900163667,8.645533141210375
06073018521,Census Tract 185.21; San Diego County; California,5427.0,842.0,857.0,155.15017505067257,157.91413303851115,14.0,14.0,16.33605600933489,16.6270783847981
06073018522,Census Tract 185.22; San Diego County; California,5036.0,1081.0,512.0,214.65448768864175,101.66799046862587,40.0,40.0,78.125,37.00277520814061
06073018523,Census Tract 185.23; San Diego County; California,4871.0,851.0,825.0,174.70745226852802,169.36973927324985,8.0,8.0,9.696969696969697,9.400705052878966
06073018524,Census Tract 185.24; San Diego County; California,3660.0,607.0,527.0,165.84699453551912,143.98907103825135,11.0,11.0,20.872865275142313,18.12191103789127
06073018525,Census Tract 185.25; San Diego County; California,4003.0,466.0,454.0,116.4126904821384,113.41493879590308,4.0,4.0,8.810572687224669,8.583690987124463
06073018601,Census Tract 186.01; San Diego County; California,4648.0,727.0,666.0,156.41135972461274,143.28743545611016,0.0,0.0,0.0,0.0
06073018608,Census Tract 186.08; San Diego County; California,3327.0,501.0,387.0,150.58611361587015,116.3210099188458,8.0,8.0,20.671834625322997,15.968063872255488
06073018609,Census Tract 186.09; San Diego County; California,6374.0,1209.0,911.0,189.67681204894885,142.92438029494824,7.0,7.0,7.683863885839736,5.789909015715467
06073018612,Census Tract 186.12; San Diego County; California,5047.0,911.0,744.0,180.5032692688726,147.41430552803646,12.0,12.0,16.129032258064516,13.172338090010976
06073018613,Census Tract 186.13; San Diego County; California,3801.0,818.0,676.0,215.2065245987898,177.8479347540121,8.0,8.0,11.834319526627219,9.7799511002445
06073018615,Census Tract 186.15; San Diego County; California,3191.0,772.0,682.0,241.93042933249765,213.72610466938264,1.0,1.0,1.466275659824047,1.2953367875647668
06073018616,Census Tract 186.16; San Diego County; California,3333.0,280.0,185.0,84.00840084008401,55.50555055505551,7.0,7.0,37.83783783783784,25.0
06073018617,Census Tract 186.17; San Diego County; California,3335.0,554.0,491.0,166.1169415292354,147.2263868065967,7.0,7.0,14.256619144602851,12.635379061371841
06073018618,Census Tract 186.18; San Diego County; California,3982.0,795.0,512.0,199.6484178804621,128.57860371672527,1.0,1.0,1.953125,1.2578616352201257
06073018619,Census Tract 186.19; San Diego County; California,4941.0,1101.0,647.0,222.829386763813,130.9451528030763,4.0,4.0,6.182380216383308,3.6330608537693005
06073018620,Census Tract 186.20; San Diego County; California,2095.0,340.0,369.0,162.29116945107398,176.13365155131265,2.0,2.0,5.420054200542006,5.882352941176471
06073018621,Census Tract 186.21; San Diego County; California,1979.0,467.0,418.0,235.977766548762,211.2177867609904,10.0,10.0,23.923444976076556,21.41327623126338
06073018622,Census Tract 186.22; San Diego County; California,5008.0,1010.0,644.0,201.67731629392972,128.59424920127796,10.0,10.0,15.527950310559007,9.900990099009901
06073018700,Census Tract 187; San Diego County; California,40481.0,4064.0,5984.0,100.3927768582792,147.82243521652134,87.0,87.0,14.538770053475936,21.40748031496063
06073018801,Census Tract 188.01; San Diego County; California,3454.0,488.0,400.0,141.28546612623046,115.80775911986105,7.0,7.0,17.5,14.344262295081966
06073018803,Census Tract 188.03; San Diego County; California,4697.0,823.0,639.0,175.21822439855228,136.04428358526718,5.0,5.0,7.82472613458529,6.075334143377885
06073018804,Census Tract 188.04; San Diego County; California,4928.0,488.0,352.0,99.02597402597402,71.42857142857143,11.0,11.0,31.25,22.540983606557376
06073018805,Census Tract 188.05; San Diego County; California,3977.0,965.0,677.0,242.64520995725425,170.22881569021877,0.0,0.0,0.0,0.0
06073018903,Census Tract 189.03; San Diego County; California,5819.0,1072.0,742.0,184.2240934868534,127.51331843959444,1.0,1.0,1.3477088948787062,0.9328358208955224
06073018904,Census Tract 189.04; San Diego County; California,6535.0,1331.0,846.0,203.672532517215,129.4567712318286,6.0,6.0,7.092198581560283,4.507888805409467
06073018905,Census Tract 189.05; San Diego County; California,6095.0,1026.0,622.0,168.33470057424117,102.05086136177196,5.0,5.0,8.038585209003216,4.8732943469785575
06073018906,Census Tract 189.06; San Diego County; California,6363.0,1302.0,875.0,204.6204620462046,137.5137513751375,7.0,7.0,8.0,5.376344086021505
06073019001,Census Tract 190.01; San Diego County; California,6497.0,886.0,651.0,136.37063259966138,100.20009235031551,0.0,0.0,0.0,0.0
06073019002,Census Tract 190.02; San Diego County; California,3818.0,660.0,393.0,172.86537454164483,102.93347302252488,0.0,0.0,0.0,0.0
06073019103,Census Tract 191.03; San Diego County; California,5929.0,668.0,567.0,112.66655422499578,95.63164108618656,2.0,2.0,3.527336860670194,2.9940119760479043
06073019105,Census Tract 191.05; San Diego County; California,6577.0,654.0,643.0,99.43743348031018,97.76493842177284,4.0,4.0,6.2208398133748055,6.116207951070336
06073019107,Census Tract 191.07; San Diego County; California,3018.0,597.0,362.0,197.8131212723658,119.94698475811796,0.0,0.0,0.0,0.0
06073019108,Census Tract 191.08; San Diego County; California,2344.0,391.0,247.0,166.80887372013652,105.3754266211604,19.0,19.0,76.92307692307692,48.593350383631716
06073019109,Census Tract 191.09; San Diego County; California,4300.0,741.0,589.0,172.32558139534885,136.97674418604652,8.0,8.0,13.582342954159593,10.796221322537113
06073019110,Census Tract 191.10; San Diego County; California,5108.0,790.0,706.0,154.65935787000782,138.21456538762726,19.0,19.0,26.912181303116146,24.050632911392405
06073019111,Census Tract 191.11; San Diego County; California,4504.0,1058.0,663.0,234.90230905861455,147.202486678508,16.0,16.0,24.132730015082956,15.122873345935728
06073019203,Census Tract 192.03; San Diego County; California,2793.0,444.0,363.0,158.968850698174,129.96777658431793,6.0,6.0,16.52892561983471,13.513513513513514
06073019205,Census Tract 192.05; San Diego County; California,6072.0,925.0,930.0,152.33860342555994,153.16205533596838,13.0,13.0,13.978494623655914,14.054054054054054
06073019206,Census Tract 192.06; San Diego County; California,5865.0,1206.0,979.0,205.6265984654731,166.92242114236998,9.0,9.0,9.19305413687436,7.462686567164179
06073019208,Census Tract 192.08; San Diego County; California,3682.0,501.0,269.0,136.0673546985334,73.0581205866377,0.0,0.0,0.0,0.0
06073019209,Census Tract 192.09; San Diego County; California,2899.0,471.0,414.0,162.46981717833737,142.80786478095897,5.0,5.0,12.077294685990339,10.615711252653927
06073019210,Census Tract 192.10; San Diego County; California,6318.0,1377.0,955.0,217.94871794871796,151.1554289332067,15.0,15.0,15.706806282722512,10.893246187363834
06073019301,Census Tract 193.01; San Diego County; California,6359.0,788.0,651.0,123.9188551659066,102.37458719924516,5.0,5.0,7.680491551459293,6.345177664974619
06073019303,Census Tract 193.03; San Diego County; California,8511.0,1387.0,864.0,162.96557396310658,101.51568558336272,12.0,12.0,13.88888888888889,8.651766402307137
06073019304,Census Tract 193.04; San Diego County; California,3328.0,444.0,291.0,133.41346153846155,87.43990384615384,3.0,3.0,10.309278350515465,6.756756756756757
06073019305,Census Tract 193.05; San Diego County; California,4010.0,338.0,277.0,84.28927680798004,69.07730673316708,4.0,4.0,14.440433212996389,11.834319526627219
06073019403,Census Tract 194.03; San Diego County; California,5487.0,665.0,573.0,121.19555312556952,104.42864953526517,10.0,10.0,17.452006980802793,15.037593984962406
06073019404,Census Tract 194.04; San Diego County; California,3232.0,677.0,566.0,209.46782178217825,175.12376237623764,9.0,9.0,15.901060070671377,13.293943870014772
06073019405,Census Tract 194.05; San Diego County; California,3969.0,475.0,382.0,119.67750062988158,96.24590576971528,11.0,11.0,28.79581151832461,23.157894736842106
06073019406,Census Tract 194.06; San Diego County; California,4760.0,565.0,412.0,118.69747899159664,86.5546218487395,5.0,5.0,12.135922330097088,8.849557522123893
06073019501,Census Tract 195.01; San Diego County; California,3447.0,771.0,525.0,223.6727589208007,152.30635335073978,16.0,16.0,30.476190476190474,20.752269779507134
06073019502,Census Tract 195.02; San Diego County; California,5732.0,1403.0,1379.0,244.7662247034194,240.57920446615492,9.0,9.0,6.5264684554024655,6.414825374198147
06073019503,Census Tract 195.03; San Diego County; California,5163.0,1091.0,560.0,211.31125314739492,108.4640712763897,8.0,8.0,14.285714285714286,7.332722273143904
06073019601,Census Tract 196.01; San Diego County; California,6887.0,1481.0,1020.0,215.04283432554087,148.10512559895454,14.0,14.0,13.72549019607843,9.453072248480757
06073019602,Census Tract 196.02; San Diego County; California,5882.0,1239.0,1119.0,210.6426385583135,190.2414144848691,11.0,11.0,9.830205540661305,8.878127522195319
06073019701,Census Tract 197.01; San Diego County; California,7374.0,1364.0,1243.0,184.9742337944128,168.56522918361813,5.0,5.0,4.022526146419952,3.665689149560117
06073019702,Census Tract 197.02; San Diego County; California,4915.0,724.0,652.0,147.30417090539166,132.65513733468973,7.0,7.0,10.736196319018404,9.668508287292818
06073019803,Census Tract 198.03; San Diego County; California,5668.0,892.0,757.0,157.37473535638674,133.55681016231475,24.0,24.0,31.704095112285337,26.905829596412556
06073019804,Census Tract 198.04; San Diego County; California,4433.0,973.0,737.0,219.4901872321227,166.2531017369727,6.0,6.0,8.14111261872456,6.166495375128469
06073019805,Census Tract 198.05; San Diego County; California,4111.0,600.0,416.0,145.9498905375821,101.19192410605692,13.0,13.0,31.25,21.666666666666668
06073019808,Census Tract 198.08; San Diego County; California,4667.0,479.0,442.0,102.63552603385472,94.70752089136492,1.0,1.0,2.262443438914027,2.0876826722338206
06073019809,Census Tract 198.09; San Diego County; California,4289.0,560.0,485.0,130.56656563301468,113.07997202145022,3.0,3.0,6.185567010309279,5.357142857142857
06073019810,Census Tract 198.10; San Diego County; California,6625.0,1916.0,1310.0,289.20754716981133,197.73584905660377,9.0,9.0,6.870229007633588,4.697286012526096
06073019811,Census Tract 198.11; San Diego County; California,5977.0,1019.0,641.0,170.48686632089678,107.24443700853271,29.0,29.0,45.24180967238689,28.45927379784102
06073019902,Census Tract 199.02; San Diego County; California,4234.0,773.0,448.0,182.56967406707605,105.810108644308,9.0,9.0,20.089285714285715,11.64294954721863
06073019903,Census Tract 199.03; San Diego County; California,4779.0,928.0,661.0,194.18288344842017,138.31345469763548,7.0,7.0,10.590015128593041,7.543103448275862
06073019904,Census Tract 199.04; San Diego County; California,5868.0,829.0,455.0,141.2747102931152,77.53919563735515,12.0,12.0,26.373626373626372,14.475271411338962
06073019905,Census Tract 199.05; San Diego County; California,5502.0,831.0,650.0,151.0359869138495,118.13885859687386,9.0,9.0,13.846153846153847,10.830324909747292
06073020015,Census Tract 200.15; San Diego County; California,5818.0,1077.0,806.0,185.1151598487453,138.53557923685116,3.0,3.0,3.7220843672456576,2.785515320334262
06073020017,Census Tract 200.17; San Diego County; California,3171.0,518.0,470.0,163.35540838852097,148.21822768842637,19.0,19.0,40.42553191489362,36.67953667953668
06073020019,Census Tract 200.19; San Diego County; California,7296.0,1026.0,948.0,140.625,129.93421052631578,18.0,18.0,18.9873417721519,17.54385964912281
06073020021,Census Tract 200.21; San Diego County; California,5287.0,1143.0,1003.0,216.19065632683945,189.71061093247587,16.0,16.0,15.952143569292124,13.99825021872266
06073020023,Census Tract 200.23; San Diego County; California,4055.0,515.0,350.0,127.00369913686806,86.31319358816276,9.0,9.0,25.714285714285715,17.475728155339805
06073020024,Census Tract 200.24; San Diego County; California,4203.0,623.0,337.0,148.2274565786343,80.18082322150845,2.0,2.0,5.9347181008902075,3.2102728731942216
06073020025,Census Tract 200.25; San Diego County; California,5357.0,1090.0,779.0,203.4720925891357,145.41721112563002,7.0,7.0,8.985879332477536,6.422018348623853
06073020026,Census Tract 200.26; San Diego County; California,4234.0,562.0,496.0,132.73500236183278,117.14690599905526,4.0,4.0,8.064516129032258,7.117437722419929
06073020028,Census Tract 200.28; San Diego County; California,3681.0,909.0,862.0,246.9437652811736,234.17549578918772,2.0,2.0,2.320185614849188,2.2002200220022003
06073020029,Census Tract 200.29; San Diego County; California,6897.0,1095.0,985.0,158.76468029578078,142.8157169783964,30.0,30.0,30.456852791878173,27.397260273972602
06073020030,Census Tract 200.30; San Diego County; California,8502.0,2404.0,1957.0,282.75699835332864,230.18113385085863,7.0,7.0,3.5769034236075625,2.9118136439267888
06073020031,Census Tract 200.31; San Diego County; California,6575.0,1828.0,1507.0,278.0228136882129,229.20152091254752,4.0,4.0,2.6542800265428004,2.1881838074398248
06073020032,Census Tract 200.32; San Diego County; California,3313.0,731.0,677.0,220.64594023543617,204.346513733776,3.0,3.0,4.431314623338257,4.1039671682626535
06073020033,Census Tract 200.33; San Diego County; California,4259.0,539.0,447.0,126.55552946701104,104.95421460436722,0.0,0.0,0.0,0.0
06073020034,Census Tract 200.34; San Diego County; California,2560.0,504.0,300.0,196.875,117.1875,5.0,5.0,16.666666666666668,9.920634920634921
06073020035,Census Tract 200.35; San Diego County; California,6246.0,1265.0,1105.0,202.5296189561319,176.91322446365675,6.0,6.0,5.429864253393665,4.743083003952569
06073020036,Census Tract 200.36; San Diego County; California,3649.0,780.0,461.0,213.7571937517128,126.3359824609482,5.0,5.0,10.845986984815617,6.410256410256411
06073020037,Census Tract 200.37; San Diego County; California,4342.0,790.0,534.0,181.9438046982957,122.98479963150622,4.0,4.0,7.49063670411985,5.063291139240507
06073020038,Census Tract 200.38; San Diego County; California,5232.0,832.0,483.0,159.02140672782875,92.31651376146787,3.0,3.0,6.211180124223603,3.605769230769231
06073020039,Census Tract 200.39; San Diego County; California,2038.0,496.0,336.0,243.37585868498527,164.8675171736997,0.0,0.0,0.0,0.0
06073020040,Census Tract 200.40; San Diego County; California,4095.0,607.0,566.0,148.22954822954824,138.2173382173382,2.0,2.0,3.5335689045936394,3.2948929159802307
06073020041,Census Tract 200.41; San Diego County; California,2713.0,359.0,212.0,132.32583855510504,78.14227792112052,0.0,0.0,0.0,0.0
06073020042,Census Tract 200.42; San Diego County; California,4452.0,959.0,1030.0,215.40880503144655,231.35669362084457,4.0,4.0,3.883495145631068,4.1710114702815435
06073020043,Census Tract 200.43; San Diego County; California,5468.0,1621.0,1002.0,296.45208485735185,183.24798829553768,0.0,0.0,0.0,0.0
06073020044,Census Tract 200.44; San Diego County; California,9367.0,1951.0,1219.0,208.2844026902957,130.1377175189495,1.0,1.0,0.8203445447087777,0.5125576627370579
06073020105,Census Tract 201.05; San Diego County; California,4382.0,656.0,695.0,149.703331811958,158.60337745321772,10.0,10.0,14.388489208633093,15.24390243902439
06073020106,Census Tract 201.06; San Diego County; California,3730.0,621.0,479.0,166.48793565683647,128.41823056300268,8.0,8.0,16.701461377870565,12.882447665056361
06073020107,Census Tract 201.07; San Diego County; California,4772.0,871.0,670.0,182.523051131601,140.40234702430843,3.0,3.0,4.477611940298507,3.444316877152698
06073020108,Census Tract 201.08; San Diego County; California,4705.0,768.0,527.0,163.23060573857595,112.00850159404888,10.0,10.0,18.975332068311197,13.020833333333334
06073020109,Census Tract 201.09; San Diego County; California,5004.0,675.0,637.0,134.89208633093526,127.29816147082336,11.0,11.0,17.26844583987441,16.296296296296298
06073020110,Census Tract 201.10; San Diego County; California,8900.0,1426.0,1230.0,160.22471910112358,138.20224719101122,11.0,11.0,8.94308943089431,7.713884992987377
06073020111,Census Tract 201.11; San Diego County; California,3858.0,418.0,311.0,108.34629341627786,80.61171591498186,0.0,0.0,0.0,0.0
06073020202,Census Tract 202.02; San Diego County; California,6792.0,1515.0,1328.0,223.0565371024735,195.5241460541814,15.0,15.0,11.295180722891565,9.900990099009901
06073020206,Census Tract 202.06; San Diego County; California,5138.0,1062.0,889.0,206.69521214480343,173.02452316076295,9.0,9.0,10.123734533183352,8.474576271186441
06073020207,Census Tract 202.07; San Diego County; California,4940.0,1113.0,816.0,225.30364372469631,165.1821862348178,8.0,8.0,9.803921568627452,7.187780772686433
06073020208,Census Tract 202.08; San Diego County; California,3567.0,705.0,531.0,197.6450798990749,148.8645920941968,3.0,3.0,5.649717514124294,4.25531914893617
06073020209,Census Tract 202.09; San Diego County; California,4715.0,786.0,498.0,166.7020148462354,105.6203605514316,11.0,11.0,22.08835341365462,13.994910941475826
06073020210,Census Tract 202.10; San Diego County; California,4413.0,756.0,507.0,171.31203263086337,114.88783140720598,9.0,9.0,17.75147928994083,11.904761904761905
06073020211,Census Tract 202.11; San Diego County; California,5821.0,942.0,568.0,161.82786462807078,97.57773578422952,18.0,18.0,31.690140845070424,19.10828025477707
06073020213,Census Tract 202.13; San Diego County; California,3962.0,926.0,598.0,233.7203432609793,150.93387178192833,4.0,4.0,6.688963210702341,4.319654427645788
06073020214,Census Tract 202.14; San Diego County; California,4855.0,863.0,817.0,177.75489186405767,168.28012358393408,23.0,23.0,28.151774785801713,26.651216685979144
06073020304,Census Tract 203.04; San Diego County; California,6480.0,754.0,434.0,116.35802469135804,66.9753086419753,3.0,3.0,6.912442396313364,3.9787798408488064
06073020305,Census Tract 203.05; San Diego County; California,5812.0,604.0,458.0,103.92291810048177,78.80247763248451,13.0,13.0,28.38427947598253,21.52317880794702
06073020308,Census Tract 203.08; San Diego County; California,6512.0,669.0,541.0,102.73341523341524,83.07739557739558,10.0,10.0,18.484288354898336,14.947683109118087
06073020309,Census Tract 203.09; San Diego County; California,4428.0,771.0,683.0,174.11924119241192,154.2457091237579,1.0,1.0,1.4641288433382138,1.297016861219196
06073020310,Census Tract 203.10; San Diego County; California,9136.0,1563.0,1744.0,171.0814360770578,190.89316987740807,4.0,4.0,2.293577981651376,2.5591810620601407
06073020311,Census Tract 203.11; San Diego County; California,3841.0,291.0,165.0,75.7615204373861,42.95756313460036,4.0,4.0,24.242424242424242,13.745704467353951
06073020312,Census Tract 203.12; San Diego County; California,4180.0,599.0,453.0,143.30143540669857,108.3732057416268,4.0,4.0,8.830022075055188,6.67779632721202
06073020313,Census Tract 203.13; San Diego County; California,2575.0,148.0,86.0,57.47572815533981,33.398058252427184,54.0,54.0,627.9069767441861,364.86486486486484
06073020401,Census Tract 204.01; San Diego County; California,2336.0,237.0,185.0,101.4554794520548,79.19520547945206,1.0,1.0,5.405405405405405,4.219409282700422
06073020403,Census Tract 204.03; San Diego County; California,3728.0,570.0,513.0,152.89699570815452,137.60729613733906,0.0,0.0,0.0,0.0
06073020404,Census Tract 204.04; San Diego County; California,5512.0,728.0,554.0,132.0754716981132,100.50798258345428,6.0,6.0,10.830324909747292,8.241758241758241
06073020405,Census Tract 204.05; San Diego County; California,3422.0,577.0,440.0,168.61484511981297,128.57977790765634,4.0,4.0,9.090909090909092,6.932409012131716
06073020500,Census Tract 205; San Diego County; California,4457.0,708.0,593.0,158.851245232219,133.04913619026252,4.0,4.0,6.745362563237774,5.649717514124294
06073020601,Census Tract 206.01; San Diego County; California,6000.0,1132.0,815.0,188.66666666666663,135.83333333333334,11.0,11.0,13.496932515337424,9.717314487632509
06073020602,Census Tract 206.02; San Diego County; California,6372.0,1000.0,744.0,156.9365976145637,116.7608286252354,5.0,5.0,6.720430107526882,5.0
06073020705,Census Tract 207.05; San Diego County; California,4868.0,905.0,676.0,185.90797041906328,138.86606409202955,1.0,1.0,1.4792899408284024,1.1049723756906078
06073020706,Census Tract 207.06; San Diego County; California,6085.0,837.0,815.0,137.55135579293344,133.93590797041907,8.0,8.0,9.815950920245399,9.55794504181601
06073020707,Census Tract 207.07; San Diego County; California,5188.0,1157.0,742.0,223.01464919043948,143.02235929067078,4.0,4.0,5.390835579514825,3.4572169403630078
06073020708,Census Tract 207.08; San Diego County; California,3755.0,476.0,342.0,126.76431424766976,91.0785619174434,8.0,8.0,23.391812865497077,16.80672268907563
06073020710,Census Tract 207.10; San Diego County; California,1763.0,232.0,108.0,131.59387407827566,61.25921724333522,8.0,8.0,74.07407407407408,34.48275862068966
06073020711,Census Tract 207.11; San Diego County; California,3626.0,626.0,465.0,172.64202978488692,128.24048538334253,12.0,12.0,25.806451612903224,19.169329073482427
06073020712,Census Tract 207.12; San Diego County; California,4177.0,494.0,328.0,118.266698587503,78.52525736174287,6.0,6.0,18.29268292682927,12.145748987854251
06073020801,Census Tract 208.01; San Diego County; California,5258.0,800.0,713.0,152.14910612400152,135.60289083301635,4.0,4.0,5.610098176718092,5.0
06073020805,Census Tract 208.05; San Diego County; California,3358.0,523.0,458.0,155.74746873138773,136.39070875521145,5.0,5.0,10.91703056768559,9.560229445506693
06073020806,Census Tract 208.06; San Diego County; California,5636.0,885.0,582.0,157.0262597586941,103.26472675656494,17.0,17.0,29.209621993127147,19.2090395480226
06073020807,Census Tract 208.07; San Diego County; California,3234.0,537.0,475.0,166.0482374768089,146.8769325912183,7.0,7.0,14.736842105263158,13.035381750465548
06073020810,Census Tract 208.10; San Diego County; California,5030.0,897.0,720.0,178.3300198807157,143.14115308151094,1.0,1.0,1.3888888888888888,1.1148272017837235
06073020811,Census Tract 208.11; San Diego County; California,5934.0,1122.0,967.0,189.07987866531852,162.9592180653859,0.0,0.0,0.0,0.0
06073020812,Census Tract 208.12; San Diego County; California,2217.0,501.0,422.0,225.9810554803789,190.34731619305367,9.0,9.0,21.327014218009477,17.964071856287426
06073020813,Census Tract 208.13; San Diego County; California,6109.0,1035.0,1151.0,169.4221640202979,188.41054182353903,4.0,4.0,3.475238922675934,3.864734299516908
06073020902,Census Tract 209.02; San Diego County; California,2282.0,351.0,282.0,153.81244522348817,123.57581069237511,4.0,4.0,14.184397163120567,11.396011396011396
06073020903,Census Tract 209.03; San Diego County; California,3066.0,286.0,230.0,93.28114807566864,75.01630789302023,12.0,12.0,52.17391304347826,41.95804195804196
06073020904,Census Tract 209.04; San Diego County; California,2562.0,241.0,193.0,94.0671350507416,75.33177205308353,9.0,9.0,46.63212435233161,37.344398340248965
06073021001,Census Tract 210.01; San Diego County; California,1872.0,30.0,30.0,16.025641025641026,16.025641025641026,11.0,11.0,366.6666666666667,366.6666666666667
06073021002,Census Tract 210.02; San Diego County; California,1649.0,132.0,183.0,80.04851425106125,110.97634930260764,7.0,7.0,38.25136612021858,53.03030303030303
06073021101,Census Tract 211.01; San Diego County; California,4652.0,824.0,595.0,177.128116938951,127.90197764402409,37.0,37.0,62.18487394957983,44.90291262135922
06073021102,Census Tract 211.02; San Diego County; California,2966.0,397.0,369.0,133.85030343897506,124.409979770735,16.0,16.0,43.360433604336045,40.30226700251889
06073021202,Census Tract 212.02; San Diego County; California,3314.0,613.0,434.0,184.97284248642129,130.95956547978275,7.0,7.0,16.129032258064516,11.419249592169658
06073021204,Census Tract 212.04; San Diego County; California,5941.0,888.0,509.0,149.46978623127418,85.67581215283623,6.0,6.0,11.787819253438114,6.756756756756757
06073021205,Census Tract 212.05; San Diego County; California,7168.0,1284.0,900.0,179.12946428571428,125.55803571428572,23.0,23.0,25.555555555555557,17.91277258566978
06073021206,Census Tract 212.06; San Diego County; California,3358.0,596.0,663.0,177.48659916617035,197.43895175699825,4.0,4.0,6.033182503770739,6.7114093959731544
06073021302,Census Tract 213.02; San Diego County; California,6735.0,1035.0,989.0,153.67483296213808,146.84484038604305,7.0,7.0,7.077856420626896,6.763285024154589
06073021304,Census Tract 213.04; San Diego County; California,3215.0,475.0,349.0,147.74494556765163,108.55365474339035,5.0,5.0,14.326647564469914,10.526315789473685
06073021305,Census Tract 213.05; San Diego County; California,3936.0,579.0,401.0,147.10365853658536,101.880081300813,6.0,6.0,14.962593516209477,10.362694300518134
06073021306,Census Tract 213.06; San Diego County; California,5069.0,1066.0,890.0,210.29788913000593,175.5770368909055,4.0,4.0,4.49438202247191,3.75234521575985
06073021401,Census Tract 214.01; San Diego County; California,4242.0,733.0,378.0,172.7958510136728,89.10891089108911,17.0,17.0,44.973544973544975,23.192360163710777
06073021402,Census Tract 214.02; San Diego County; California,3056.0,158.0,260.0,51.70157068062827,85.07853403141361,14.0,14.0,53.84615384615385,88.60759493670886
06073021501,Census Tract 215.01; San Diego County; California,3892.0,766.0,948.0,196.81397738951696,243.5765673175745,0.0,0.0,0.0,0.0
06073021502,Census Tract 215.02; San Diego County; California,9042.0,2452.0,1886.0,271.17894271178943,208.58217208582172,0.0,0.0,0.0,0.0
06073021600,Census Tract 216; San Diego County; California,2922.0,307.0,343.0,105.06502395619438,117.38535249828884,11.0,11.0,32.06997084548105,35.83061889250814
06073021800,Census Tract 218; San Diego County; California,1987.0,314.0,165.0,158.02717664821338,83.03975842979366,6.0,6.0,36.36363636363637,19.10828025477707
06073021900,Census Tract 219; San Diego County; California,3089.0,526.0,399.0,170.28164454516025,129.1680155390094,35.0,35.0,87.71929824561404,66.53992395437263
06073022000,Census Tract 220; San Diego County; California,4357.0,568.0,444.0,130.36492999770485,101.90498049116364,8.0,8.0,18.01801801801802,14.084507042253522
06073022101,Census Tract 221.01; San Diego County; California,2279.0,418.0,330.0,183.4137779727951,144.800351031154,52.0,52.0,157.57575757575756,124.40191387559808
06073022102,Census Tract 221.02; San Diego County; California,7322.0,1761.0,1695.0,240.5080579076755,231.49412728762633,19.0,19.0,11.2094395280236,10.789324247586599
06073990100,Census Tract 9901; San Diego County; California,0.0,0.0,0.0,,,0.0,0.0,,
